# Temp          Free            Mag_h           Mag_h1
0.6600000000	-0.5787073565	-0.7518075109	0.4612908959
0.6700000000	-0.5647955780	0.7369496822	0.4507051706
0.6800000000	-0.5511947811	0.7195485234	0.4378773868
0.6900000000	-0.5379322348	0.6966978908	0.4202063978
0.7000000000	-0.5250445560	-0.6647840738	0.3968430758
0.7100000000	-0.5125844943	0.6159994006	0.3682046533
0.7120000000	-0.5101514162	-0.6017040014	0.3593000174
0.7140000000	-0.5077397937	-0.5836966038	0.3471826911
0.7160000000	-0.5053527780	0.5600830913	0.3303193152
0.7180000000	-0.5029930695	0.5209218264	0.3006175160
0.7200000000	-0.5006659908	-0.3343146443	0.1765326858
0.7220000000	-0.4983892773	0.0002102500	0.0443322212
0.7240000000	-0.4961499230	-0.0000024161	0.0267118048
0.7260000000	-0.4939413733	-0.0001084290	0.0197439697
0.7280000000	-0.4917635073	-0.0000432546	0.0137703512
0.7300000000	-0.4896115384	0.0000401016	0.0111970659
0.7400000000	-0.4792108445	-0.0000055456	0.0047578355
0.7500000000	-0.4693451839	-0.0000034855	0.0025625832
0.7600000000	-0.4599542770	-0.0000020859	0.0016170599
0.7700000000	-0.4509901446	0.0000004508	0.0011240910
0.7800000000	-0.4424201142	-0.0000006721	0.0008262469
0.7900000000	-0.4342124885	0.0000009354	0.0006295539
0.8000000000	-0.4263417475	-0.0000003727	0.0004981651
0.8100000000	-0.4187867699	0.0000001875	0.0004014401
0.8200000000	-0.4115232848	0.0000002483	0.0003534194
0.8300000000	-0.4045337953	0.0000000575	0.0002807043
0.8400000000	-0.3978043433	-0.0000001636	0.0002422400
0.8500000000	-0.3913177707	-0.0000001873	0.0002082550
0.8600000000	-0.3850601802	0.0000000711	0.0001811491
