# Temp          Free            Mag_h           Mag_h1
0.8500000000	-0.6040947343	0.0000000274	0.3699222803	
0.8600000000	-0.5957891526	0.0000000118	0.3303281069	
0.8700000000	-0.5876147244	0.0000000177	0.2538558245	
0.8800000000	-0.5795777099	0.0000000253	0.1353933215	
0.8900000000	-0.5716826096	0.0000000044	0.0606113560	
0.9000000000	-0.5639341036	0.0000000264	0.0294899400	
0.9100000000	-0.5563351743	0.0000000033	0.0159579664	
0.9200000000	-0.5488889499	-0.0000000033	0.0095319357	
0.9300000000	-0.5415973329	0.0000000344	0.0061169653	
0.9400000000	-0.5344597137	0.0000000122	0.0041766781	
0.9500000000	-0.5274785913	-0.0000000136	0.0029489889	
0.9600000000	-0.5206501217	0.0000000022	0.0021718799	
0.9700000000	-0.5139757173	-0.0000000159	0.0016577975	
0.9800000000	-0.5074505245	0.0000000016	0.0012909807	
0.9900000000	-0.5010750547	-0.0000000261	0.0010390843	
1.0000000000	-0.4948440674	-0.0000000191	0.0008443454	
1.0100000000	-0.4887562731	-0.0000000021	0.0006983228	
1.0200000000	-0.4828078892	-0.0000000122	0.0005873995	
1.0300000000	-0.4769961994	-0.0000000152	0.0004975375	
1.0400000000	-0.4713175074	-0.0000000009	0.0004258099	
1.0500000000	-0.4657668616	-0.0000000020	0.0003691107
