# Temp          Free            Mag_h           Mag_h1
0.8500000000	-0.6566090902	-0.0000000061	0.4346109927	
0.8600000000	-0.6479422298	0.0000000039	0.4205006361	
0.8700000000	-0.6393896694	0.0000000012	0.4045641720	
0.8800000000	-0.6309534389	0.0000000114	0.3832123280	
0.8900000000	-0.6226357768	-0.0000000007	0.3535825610	
0.9000000000	-0.6144415889	0.0000000077	0.3033995330	
0.9100000000	-0.6063735680	0.0000000015	0.2089283913	
0.9200000000	-0.5984368311	0.0000000320	0.1023180336	
0.9300000000	-0.5906358178	-0.0000000086	0.0471443795	
0.9400000000	-0.5829755443	-0.0000000030	0.0243198909	
0.9500000000	-0.5754576584	0.0000000005	0.0138444901	
0.9600000000	-0.5680849233	-0.0000000027	0.0085716071	
0.9700000000	-0.5608592756	-0.0000000037	0.0055908966	
0.9800000000	-0.5537809820	0.0000000024	0.0039191791	
0.9900000000	-0.5468500755	0.0000000047	0.0028191484	
1.0000000000	-0.5400657318	-0.0000000026	0.0021183304	
1.0100000000	-0.5334261909	-0.0000000020	0.0016174279	
1.0200000000	-0.5269302594	-0.0000000018	0.0012737287	
1.0300000000	-0.5205756015	-0.0000000023	0.0010282886	
1.0400000000	-0.5143603988	-0.0000000164	0.0008390584	
1.0500000000	-0.5082813164	0.0000000176	0.0006981583	
1.0600000000	-0.5023352909	-0.0000000328	0.0005869484	
1.0700000000	-0.4965207869	0.0000000070	0.0004999540	
1.0800000000	-0.4908333848	-0.0000000024	0.0004336048	
1.0900000000	-0.4852701833	-0.0000000537	0.0003734910	
1.1000000000	-0.4798283151	-0.0000000137	0.0003280088
