# Temp  Free            Mag_h		       
0.640	-0.6073803559	-0.5507095456	
0.660	-0.578705281	0.7055460810	
0.680	-0.5511932898	0.0220133960	
0.685	-0.5445177408	0.0024452419	
0.690	-0.5379312176	-0.6691018343	
0.695	-0.5314379023	0.0793687180	
0.700	-0.5250431232	-0.5478067994	
0.705	-0.5187548774	-0.4097108245	
0.710	-0.5125837696	-0.1662601084	
0.715	-0.506542469	0.0629587620	
0.720	-0.5006675864	0.0004152544	
0.740	-0.4792139202	0.0000078992	
0.760	-0.4599572146	-0.0000004838	
0.780	-0.4424230501	0.0000003408	
0.800	-0.4263453407	0.0000008599	
0.820	-0.4115270241	-0.0000001075	
0.840	-0.3978095294	-0.0000003053	
