# Temp  Free            Mag_h			
0.560	-0.7273753533	-0.1273289621	
0.580	-0.6952365578	0.0426776819	
0.600	-0.6639978082	-0.5067212582	
0.620	-0.633730696	0.7252464890	
0.640	-0.6045302904	-0.0650466755	
0.660	-0.5765300396	-0.6891691089	
0.670	-0.5630418495	-1.282522321	
0.675	-0.5564399832	0.6454608440	
0.680	-0.5499429143	-0.642013669	
0.685	-0.5435584681	-0.2919418216	
0.690	-0.5372986824	-0.5556878448	
0.700	-0.5252897754	-0.000063906	
0.720	-0.5031614328	0.0000029514	
0.740	-0.4829558581	0.0000027860	
0.760	-0.4643998607	0.0000006442	
0.780	-0.4473035451	0.0000002258	
0.800	-0.4315019576	0.0000033897	
0.820	-0.4168531732	-0.0000003917	
0.840	-0.4032340184	-0.0000005445	
0.860	-0.3905363247	-0.0000000659	
0.880	-0.3786680283	-0.0000001804	
0.900	-0.3675481056	-0.0000000166	
0.920	-0.3571047422	0.0000001761	
0.940	-0.3472764402	0.0000000225	
0.960	-0.338008410	0.0000001394	
0.980	-0.3292515443	0.0000001477	
1.000	-0.3209649493	-0.0000000965	
1.020	-0.3131081942	-0.0000001374	
1.040	-0.3056492018	-0.000000042	
