#Temp   Free            Mag_h			
0.320	-1.177768840	-0.0063764211	
0.340	-1.137372563	0.8174529076	
0.360	-1.097671775	0.4328695536	
0.380	-1.058644059	-0.4448059499	
0.400	-1.020272608	0.8971035480	
0.420	-0.9825456768	-0.4928571284	
0.440	-0.9454550152	0.8820585012	
0.460	-0.9089998077	0.7794547081	
0.480	-0.8731822091	-0.5911365151	
0.500	-0.8380073222	0.5770000000	
0.520	-0.8034896128	-0.2979963124	
0.540	-0.7696425022	0.8202685118	
0.560	-0.7364906932	0.2487408966	
0.580	-0.7040620068	-0.365519017	
0.600	-0.6723893896	-0.610400000	
0.620	-0.6415202914	0.0831000000	
0.640	-0.611511199	0.2298000000	
0.660	-0.5824337152	0.0943000000	
0.680	-0.5543784292	0.2447000000	
0.700	-0.5274828119	0.7109000000	
0.705 	-0.5209625753   -0.6482988000 	 
0.710 	-0.5145303755 	-0.1430941969 	
0.715 	-0.5081919171 	0.0921429992 	
0.720	-0.5019541063	0.6162000000	
0.725 	-0.4958256901 	0.1677632183 	
0.730 	-0.4898177709 	0.5629869699 	
0.735 	-0.4839487326 	0.2049469501 	
0.740	-0.4782668561	0.0005000000	
0.760	-0.4577461365	-1.33390e-05	
0.780	-0.439507598	6.266600e-07	
0.800	-0.4229784718	6.633900e-08	
0.820	-0.4078614251	2.223800e-07	
0.840	-0.3939442621	-0.0000001076	
0.860	-0.3810661262	-0.000000118	
0.880	-0.369100801	0.0000003046	
0.900	-0.3579438029	0.0000003914	
0.920	-0.3475079515	0.0000005131	
0.940	-0.3377192162	-0.0000001918	
0.960	-0.3285145298	-0.0000000115	
0.980	-0.3198393789	0.0000000597	
1.000	-0.3116459336	0.0000000350	
1.020	-0.3038924897	0.0000000532	
1.040	-0.2965412158	-4.17810e-08	
1.060	-0.2895622848	-3.98670e-08	
1.080	-0.2829251361	4.306400e-08	
1.100	-0.2766046036	-6.53830e-09	
1.120	-0.2705762074	-7.86990e-09	
1.140	-0.2648198089	1.733100e-08	
1.160	-0.2593164028	-4.85600e-08	
1.180	-0.2540496803	-4.37090e-08	
1.200	-0.2490024981	4.526900e-09	
