# Temp  Free            Mag_h	       
0.500	-0.819035625	0.4301404059	
0.520	-0.7853926739	0.507938087	    
0.540	-0.7528387651	0.0851460919	
0.560	-0.7214850248	-0.0581622832	
0.580	-0.6915200338	-0.179492116	
0.600	-0.6634046683	0.000263286	    
0.620	-0.6374097027	-0.0000107106	
0.640	-0.6129095197	0.0000033525	
0.660	-0.5896771403	0.0000012975	
0.680	-0.5675936813	-0.0000102361	
0.700	-0.5465912237	-0.000002121	
0.720	-0.5266409956	0.0000010556	
0.740	-0.507755267	0.0000004965	
0.760	-0.4899471619	0.0000000151	
0.780	-0.4732003749	0.0000001571	
0.800	-0.4574767479	-0.0000001153	
0.820	-0.4427215017	0.0000000051	
0.840	-0.4288695254	0.0000001835	
0.860	-0.4158552778	0.0000001068	
0.880	-0.403614531	-0.0000003179	
0.900	-0.3920863244	-0.0000000649	
