# Temp  Free            Mag_h
0.300	-1.193982059	-0.7063742876
0.320	-1.152035637	0.4670616686
0.340	-1.111180507	0.1673566699
0.360	-1.071478408	0.6124529839
0.380	-1.033014551	0.8537341356
0.400	-0.9959097937	0.6530179381
0.420	-0.960354987	0.7072327137
0.440	-0.9268167091	-0.0001091138
0.460	-0.8957552929	0.0000006411
0.480	-0.8663452036	0.0000079746
0.500	-0.8382427958	-0.0000022929
0.520	-0.8112624426	0.0000001204
0.540	-0.7852763177	0.0000010489
0.560	-0.7601934166	0.0000005258
0.580	-0.7359458648	0.0000018208
0.600	-0.7124787097	-0.0000005606
0.620	-0.6897504288	-0.0000001597
0.640	-0.667729863	-0.0000009019
0.660	-0.6463936598	-0.0000003039
0.680	-0.6257235126	-0.0000000092
0.700	-0.6057095165	-0.0000002747
0.720	-0.5863479054	-0.0000000987
0.740	-0.5676412834	-0.0000002759
0.760	-0.5496027737	0.0000001733
0.780	-0.5322613631	0.0000001973
0.800	-0.5156592471	0.0000000286
0.820	-0.4998304608	-0.0000000352
0.840	-0.4847809828	0.0000000046
0.860	-0.4705014873	-0.0000000532
0.880	-0.4569685775	0.0000001057
0.900	-0.4441461568	0.0000000058
0.920	-0.431996765	0.0000001269
0.940	-0.4204797569	-0.0000000185
0.960	-0.409554832	0.0000000282
0.980	-0.3991831459	-0.0000000166
1.000	-0.3893281179	-0.0000000246
1.020	-0.3799544134	-0.0000000401
1.040	-0.3710294303	0.0000000511
