# Temp  Free            Mag_h	        
0.300	-1.198257255	-0.5282968879	
0.320	-1.156049577	0.0085851289	
0.340	-1.114718467	0.5567690134	
0.360	-1.07427672	    -0.4882384837	
0.380	-1.03474256	    0.8936519623	
0.400	-0.9961528018	0.9013203382	
0.420	-0.9585522478	0.5399436355	
0.440	-0.921998772	0.8378613591	
0.460	-0.886576701	0.3993075192	
0.480	-0.8523946935	-0.5146141648	
0.500	-0.8196264517	0.0477840863	
0.520	-0.7886597142	-0.0000062485	
0.540	-0.7599839071	0.0000071337	
0.560	-0.7328778055	-0.0000090676	
0.580	-0.7070389355	-0.000009722	
0.600	-0.6823023186	0.0000011785	
0.620	-0.6585658149	-0.0000014692	
0.640	-0.6357524844	0.000000136	    
0.660	-0.6138105108	0.000000061	    
0.680	-0.5927016948	-0.0000006097	
0.700	-0.5724040787	-0.0000002561	
0.720	-0.5529067251	0.0000012516	
0.740	-0.5342183006	0.0000004318	
0.760	-0.5163695421	0.0000001886	
0.780	-0.4993947439	0.000000682	    
0.800	-0.48330993	    0.0000001845	
0.820	-0.4681033589	-0.0000001182	
0.840	-0.4537460235	-0.000000172	
0.860	-0.4401962401	0.0000000177	
0.880	-0.4274056375	0.0000001485	
0.900	-0.4153264841	-0.0000001656	
