# Temp  Free            Mag_h        
0.500	-0.8213839504	-0.6275109649	
0.520	-0.7872452175	-0.3081913888	
0.540	-0.7540384951	-0.8125121593	
0.560	-0.7218312057	-0.1301157027	
0.570	-0.7061314602	-0.3561088741	
0.580	-0.6907182583	0.7354690433	
0.590	-0.6756084679	-0.6320973039	
0.600	-0.6608260042	0.2808875144	
0.610	-0.6463974918	0.4810312688	
0.620	-0.6323656516	-0.094242014	
0.630	-0.6188087766	0.0309290402	
0.640	-0.6059010959	0.0000038461	
0.650	-0.5934772073	0.0000491011	
0.660	-0.5814600303	0.000001451	    
0.680	-0.5585117489	-0.0000022103	
0.700	-0.5368841505	0.000000083	    
0.720	-0.5165140765	-0.0000021804	
0.740	-0.497390403	0.0000010604	
0.760	-0.4794816506	-0.0000000785	
0.780	-0.4627383474	0.0000004354	
0.800	-0.4470907139	-0.0000001915	
