# Temp          Free            Mag_h
0.1800000000	-1.4623241031	0.6257889867
0.1900000000	-1.4381470854	0.8255067468
0.2000000000	-1.4143925473	-0.1119984984
0.2100000000	-1.3910734074	0.7609770298
0.2200000000	-1.3682129766	-0.6249406338
0.2300000000	-1.3458322489	0.3810144961
0.2400000000	-1.3239711916	-0.4600888491
0.2500000000	-1.3026748872	0.8296995163
0.2600000000	-1.2820283657	-0.5428013802
0.2700000000	-1.2622745772	0.0000167933
0.2800000000	-1.2434953462	-0.0000096343
0.2900000000	-1.2253531902	0.0000003646
0.3000000000	-1.2077334921	0.0000032912
0.3100000000	-1.1905639711	0.0000057385
0.3200000000	-1.1737952334	0.0000006201
0.3300000000	-1.1573852594	-0.0000003164
0.3400000000	-1.1413042742	-0.0000005704
0.3500000000	-1.1255287791	-0.0000021941
0.3800000000	-1.0798370905	0.0000012688
0.4100000000	-1.0362872546	0.0000005727
0.4400000000	-0.9945960830	0.0000002295
0.4700000000	-0.9545617657	0.0000000733
0.5000000000	-0.9160343802	0.0000000029
0.5300000000	-0.8789018442	-0.0000001567
0.5600000000	-0.8430722658	-0.0000000062
0.5900000000	-0.8084798327	-0.0000000982
0.6200000000	-0.7750728055	0.0000005385
0.6500000000	-0.7428119896	-0.0000000487
0.6800000000	-0.7116713065	-0.0000028964
0.7100000000	-0.6816389217	0.0000000086
0.7400000000	-0.6527098639	-0.0000000165
0.7700000000	-0.6248956070	0.0000000049
0.8000000000	-0.5982231604	0.0000000153
0.8300000000	-0.5727457952	0.0000000190
0.8400000000	-0.5645357651	0.0000000330
0.8500000000	-0.5564735987	-0.0000000160
0.8600000000	-0.5485664662	0.0000000141
0.8700000000	-0.5408159903	0.0000000025
0.8800000000	-0.5332293691	0.0000000225
0.8900000000	-0.5258050347	-0.0000000031
0.9000000000	-0.5185459074	0.0000000184
0.9100000000	-0.5114510509	0.0000000133
0.9200000000	-0.5045207654	0.0000000108
0.9300000000	-0.4977525191	0.0000000212
0.9400000000	-0.4911444084	0.0000000201
0.9500000000	-0.4846929169	0.0000000054
0.9600000000	-0.4783957929	0.0000000020
0.9700000000	-0.4722504444	0.0000000117
0.9800000000	-0.4662509540	0.0000000016
0.9900000000	-0.4603965972	0.0000000161
1.0000000000	-0.4546813075	-0.0000000010
