# Temp          Free            Mag_h           Mag_h1
0.6400000000	-0.6135043652	-0.0000004990	0.6183159947	
0.6500000000	-0.6017267055	0.0000010986	0.6078587174	
0.6600000000	-0.5902470910	0.0000005097	0.5967416167	
0.6700000000	-0.5790542476	-0.0000010879	0.5848932862	
0.6800000000	-0.5681358551	0.0000011542	0.5722231269	
0.6900000000	-0.5574857148	0.0000001529	0.5582401156	
0.7000000000	-0.5470974389	0.0000002079	0.5425445437	
0.7100000000	-0.5369673520	-0.0000003885	0.5251033306	
0.7200000000	-0.5270935681	0.0000001907	0.5046530962	
0.7300000000	-0.5174755496	-0.0000001067	0.4799470305	
0.7400000000	-0.5081145927	0.0000001941	0.4493185282	
0.7500000000	-0.4990167369	0.0000003640	0.4102650285	
0.7600000000	-0.4901835124	0.0000009030	0.3609260321	
0.7700000000	-0.4816206697	-0.0000000976	0.3023217022	
0.7800000000	-0.4733307552	0.0000002194	0.2413140088	
0.7900000000	-0.4653093358	0.0000000895	0.1868225336	
0.8000000000	-0.4575467798	-0.0000009129	0.1435897201	
0.8100000000	-0.4500348923	0.0000003220	0.1111719534	
0.8200000000	-0.4427615200	-0.0000004538	0.0875141770	
0.8300000000	-0.4357181772	0.0000001251	0.0701588318	
0.8400000000	-0.4288945458	0.0000004972	0.0572277009
