# Temp          Free            Mag_h           Mag_h1
0.6800000000	-0.5932666049	0.0000001741	0.5942825675	
0.6900000000	-0.5830050607	0.0000002997	0.5835312009	
0.7000000000	-0.5729434672	-0.0000002993	0.5719234943	
0.7100000000	-0.5630804446	-0.0000000333	0.5593486428	
0.7200000000	-0.5534156663	-0.0000001982	0.5455060601	
0.7300000000	-0.5439489827	0.0000001017	0.5299575925	
0.7400000000	-0.5346822924	0.0000001895	0.5122383833	
0.7500000000	-0.5256161979	0.0000001889	0.4913683236	
0.7600000000	-0.5167569881	-0.0000002111	0.4660738409	
0.7700000000	-0.5081073854	0.0000000125	0.4345431924	
0.7800000000	-0.4996735945	-0.0000004020	0.3951192200	
0.7900000000	-0.4914606441	0.0000003053	0.3462193310	
0.8000000000	-0.4834766704	-0.0000003350	0.2897995710	
0.8100000000	-0.4757222192	0.0000002734	0.2326982617	
0.8200000000	-0.4681966405	0.0000001273	0.1821821332	
0.8300000000	-0.4608911186	-0.0000001879	0.1418958455	
0.8400000000	-0.4537986620	-0.0000001511	0.1114212796	
0.8500000000	-0.4469146202	0.0000000125	0.0886608958	
0.8600000000	-0.4402285865	-0.0000000873	0.0717170909	
0.8700000000	-0.4337350845	0.0000001659	0.0589513257	
0.8800000000	-0.4274269943	-0.0000000808	0.0491541140
