# Temp          Free            Mag_h           Mag_h1
0.7600000000	-0.5890512429	0.0000000697	0.4888235629	
0.7700000000	-0.5801091029	-0.0000004870	0.4735956788	
0.7800000000	-0.5713120493	-0.0000000520	0.4559072256	
0.7900000000	-0.5626637585	0.0000000200	0.4338925183	
0.8000000000	-0.5541674395	-0.0000000484	0.4047184289	
0.8100000000	-0.5458284967	-0.0000000635	0.3623784482	
0.8200000000	-0.5376517356	-0.0000000206	0.2986905277	
0.8300000000	-0.5296452887	0.0000000343	0.2131427377	
0.8400000000	-0.5218157425	-0.0000000357	0.1346493959	
0.8500000000	-0.5141639569	-0.0000000079	0.0835842639	
0.8600000000	-0.5066916412	0.0000000712	0.0538939312	
0.8700000000	-0.4993968873	0.0000000124	0.0365505815	
0.8800000000	-0.4922790965	-0.0000000292	0.0259556230	
0.8900000000	-0.4853362556	-0.0000000413	0.0191076938	
0.9000000000	-0.4785658371	-0.0000000555	0.0145246256	
0.9100000000	-0.4719653514	-0.0000000138	0.0113267675	
0.9200000000	-0.4655309585	-0.0000000272	0.0090274876	
0.9300000000	-0.4592588646	-0.0000000243	0.0073540849	
0.9400000000	-0.4531436761	0.0000000464	0.0060837055	
0.9500000000	-0.4471830539	0.0000000093	0.0051060445	
0.9600000000	-0.4413719511	-0.0000000240	0.0043402873
