# Temp          Free            Mag_h
0.6800000000	-0.5544526386	0.7573516369
0.6900000000	-0.5408477020	0.7414159179
0.7000000000	-0.5275534583	0.7223108411
0.7100000000	-0.5145973551	0.6984704733
0.7200000000	-0.5020212604	0.6666690111
0.7300000000	-0.4898791951	0.6159210205
0.7320000000	-0.4875112742	0.6002021432
0.7340000000	-0.4851665516	0.5797749758
0.7360000000	-0.4828478666	0.5527812839
0.7380000000	-0.4805583584	0.5113316774
0.7400000000	-0.4783031492	0.4378906488
0.7420000000	-0.4760921528	0.2915923595
0.7440000000	-0.4739311365	0.1530146599
0.7460000000	-0.4718066959	0.0866636112
0.7480000000	-0.4697172861	0.0556794405
0.7500000000	-0.4676575894	0.0392461866
0.7600000000	-0.4577457949	0.0126134539
0.7700000000	-0.4483879679	0.0064689172
0.7800000000	-0.4395071551	0.0040647634
0.7900000000	-0.4310508087	0.0028575705
0.8000000000	-0.4229776364	0.0021355911
0.8100000000	-0.4152583117	0.0016761774
0.8200000000	-0.4078604429	0.0013657222
0.8300000000	-0.4007619546	0.0011433408
0.8400000000	-0.3939417967	0.0009759024
0.8500000000	-0.3873809935	0.0008472642
0.8600000000	-0.3810628412	0.0007461181
