# Temp          Free            Mag_h           Mag_h1
0.6800000000	-0.6257735741	-0.0000000007	0.5503295660	
0.6900000000	-0.6156834504	0.0000000105	0.5400626063	
0.7000000000	-0.6057574749	0.0000001136	0.5293650627	
0.7100000000	-0.5959943914	0.0000002141	0.5176672935	
0.7200000000	-0.5863934860	-0.0000001752	0.5052320957	
0.7300000000	-0.5769563915	-0.0000000891	0.4914207458	
0.7400000000	-0.5676833290	0.0000002673	0.4754857123	
0.7500000000	-0.5585771340	-0.0000000655	0.4566300511	
0.7600000000	-0.5496389733	-0.0000001258	0.4330046177	
0.7700000000	-0.5408734456	-0.0000001247	0.4007514715	
0.7800000000	-0.5322851550	0.0000001121	0.3527197242	
0.7900000000	-0.5238800938	-0.0000000654	0.2790085375	
0.8000000000	-0.5156675449	0.0000000442	0.1879356056	
0.8100000000	-0.5076509629	-0.0000000896	0.1145994440	
0.8200000000	-0.4998312214	0.0000000361	0.0706447139	
0.8300000000	-0.4922079310	0.0000000123	0.0457822867	
0.8400000000	-0.4847796000	-0.0000000308	0.0312689058	
0.8500000000	-0.4775448073	-0.0000000174	0.0222655013	
0.8600000000	-0.4704990643	-0.0000000270	0.0165056139	
0.8700000000	-0.4636410570	0.0000000303	0.0126393316	
0.8800000000	-0.4569656003	0.0000000603	0.0098932609	
0.8900000000	-0.4504683650	-0.0000000771	0.0079347156	
0.9000000000	-0.4441438520	0.0000000619	0.0065000951	
0.9100000000	-0.4379867412	0.0000036451	0.0054022367	
0.9200000000	-0.4319938958	-0.0000000394	0.0045551164	
0.9300000000	-0.4261591671	-0.0000000456	0.0038808943	
0.9400000000	-0.4204769407	0.0000000179	0.0033483985	
0.9500000000	-0.4149434218	-0.0000000102	0.0029188422	
0.9600000000	-0.4095533978	0.0000000496	0.0025627622	
0.9700000000	-0.4043001314	-0.0000000146	0.0022690832	
0.9800000000	-0.3991815699	0.0000000374	0.0020242846
