# Temp          Free            Mag_h           Mag_h1
0.8500000000	-0.6566048969	-0.0000000037	0.3823292553
0.8600000000	-0.6479384938	-0.0000000065	0.3661836684
0.8700000000	-0.6393862042	0.0000000098	0.3478882909
0.8800000000	-0.6309499722	-0.0000000084	0.3171793520
0.8900000000	-0.6226334368	-0.0000000042	0.2541312575
0.9000000000	-0.6144393040	0.0000000085	0.1074796319
0.9100000000	-0.6063721581	0.0000000052	0.0308913793
0.9200000000	-0.5984362497	-0.0000000234	0.0106185498
0.9300000000	-0.5906361288	-0.0000000049	0.0049263281
0.9400000000	-0.5829755392	-0.0000000045	0.0025094952
0.9500000000	-0.5754573717	-0.0000000093	0.0013673520
0.9600000000	-0.5680852713	0.0000000057	0.0008861453
0.9700000000	-0.5608596324	-0.0000000030	0.0005531198
0.9800000000	-0.5537812081	0.0000000030	0.0003923502
0.9900000000	-0.5468493680	-0.0000000018	0.0002759111
1.0000000000	-0.5400654252	-0.0000000061	0.0002145622
1.0100000000	-0.5334260441	0.0000000268	0.0001584611
1.0200000000	-0.5269304117	0.0000000091	0.0001282414
1.0300000000	-0.5205752683	-0.0000000047	0.0001074493
1.0400000000	-0.5143604381	0.0000000077	0.0000858333
1.0500000000	-0.5082813283	0.0000000143	0.0000701389
1.0600000000 	-0.5023370470  	0.0000000059 	0.0000590970
1.0700000000	-0.4965205867	0.0000000102	0.0000522645
1.0800000000	-0.4908337683	0.0000000018	0.0000431185
1.0900000000	-0.4852702881	0.0000000217	0.0000374604
1.1000000000	-0.4798280054	0.0000000232	0.0000330574
