# Temp          Free            Mag_h           Mag_h1
0.8500000000	-0.6040919528	-0.0000000043	0.2915472984	
0.8600000000	-0.5957859519	0.0000000124	0.1822865605	
0.8700000000	-0.5876132201	0.0000000056	0.0512105823	
0.8800000000	-0.5795773153	-0.0000000138	0.0159070957	
0.8900000000	-0.5716823507	-0.0000000026	0.0062154462	
0.9000000000	-0.5639354842	-0.0000000051	0.0030464840	
0.9100000000	-0.5563351857	-0.0000000053	0.0016171697	
0.9200000000	-0.5488890564	0.0000000021	0.0010008096	
0.9300000000	-0.5415969949	0.0000000280	0.0005997006	
0.9400000000	-0.5344601597	0.0000001787	0.0004535936	
0.9500000000	-0.5274778965	0.0000000448	0.0003003574	
0.9600000000	-0.5206502384	0.0000000208	0.0002253461	
0.9700000000	-0.5139752769	-0.0000000028	0.0001703741	
0.9800000000	-0.5074511038	-0.0000000003	0.0001307732	
0.9900000000	-0.5010746305	-0.0000000026	0.0001044396	
1.0000000000	-0.4948439992	0.0000000063	0.0000861487	
1.0100000000	-0.4887571493	-0.0000000026	0.0000669294	
1.0200000000	-0.4828081631	0.0000000102	0.0000591227	
1.0300000000	-0.4769959467	0.0000000097	0.0000504602	
1.0400000000	-0.4713169928	-0.0000000113	0.0000415636	
1.0500000000	-0.4657673030	0.0000000063	0.0000379468
