# Temp          Free            Mag_h
0.7400000000	-0.4937690984	0.6534903646
0.7500000000	-0.4813403856	0.6284186840
0.7600000000	-0.4692512352	0.5978844166
0.7700000000	-0.4575504297	0.5514088869
0.7800000000	-0.4463030983	0.4786451459
0.7820000000	-0.4441175506	0.4520807266
0.7840000000	-0.4419571864	0.4179698527
0.7860000000	-0.4398231340	0.3675768077
0.7880000000	-0.4377197521	0.1885013580
0.7900000000	-0.4356518435	0.0255610440
0.7920000000	-0.4336201143	0.0064286632
0.7940000000	-0.4316239638	0.0031101238
0.7960000000	-0.4296612724	0.0015375350
0.7980000000	-0.4277313700	0.0009415198
0.8000000000	-0.4258317978	0.0007094560
0.8100000000	-0.4167429186	0.0001926828
0.8200000000	-0.4082351002	0.0000881358
0.8300000000	-0.4002163443	0.0000627909
0.8400000000	-0.3926193593	0.0000373647
