# Temp          Free            Mag_h           Mag_h1
0.6800000000	-0.6257204315	-0.0000006566	0.4062483013
0.6900000000	-0.6156324121	0.0000004322	0.3785544634
0.7000000000	-0.6057070897	0.0000005348	0.3652018309
0.7100000000	-0.5959449594	-0.0000003325	0.3678945005
0.7200000000	-0.5863456119	0.0000005715	0.3310422599
0.7300000000	-0.5769096837	-0.0000002838	0.3324728608
0.7400000000	-0.5676393254	0.0000001781	0.2935104668
0.7500000000	-0.5585350165	-0.0000002328	0.2163160294
0.7600000000	-0.5496007806	0.0000000735	0.0361251906
0.7700000000	-0.5408404388	0.0000002253	0.0059421067
0.7800000000	-0.5322588581	-0.0000000985	0.0019687726
0.7900000000	-0.5238633913	0.0000003008	0.0003940616
0.8000000000	-0.5156568851	-0.0000004222	0.0002235292
0.8100000000	-0.5076447771	0.0000003519	0.0000923267
0.8200000000	-0.4998277185	0.0000002034	0.0001508877
0.8300000000	-0.4922062535	-0.0000001611	0.0001110935
0.8400000000	-0.4847780012	0.0000001466	-0.0000227417
0.8500000000	-0.4775439330	0.0000000147	0.0000198909
0.8600000000	-0.4704996046	-0.0000003238	0.0000150818
0.8700000000	-0.4636407832	-0.0000000004	0.0000034309
0.8800000000	-0.4569658453	-0.0000002253	0.0000098762
0.8900000000	-0.4504685076	-0.0000001516	0.0000058673
0.9000000000	-0.4441438146	-0.0000001125	0.0000075681
0.9100000000	-0.4379877196	-0.0000003951	0.0000054017
0.9200000000	-0.4319940257	0.0000001340	0.0000107259
0.9300000000	-0.4261594062	0.0000000272	-0.0000001404
0.9400000000	-0.4204774712	-0.0000000278	0.0000014903
0.9500000000	-0.4149434630	0.0000000415	0.0000066451
0.9600000000	-0.4095526596	-0.0000000498	0.0000000991
0.9700000000	-0.4043006144	0.0000000303	0.0000025109
0.9800000000	-0.3991816262	-0.0000000225	-0.0000004212
